央视,#genre#
顺平电视,http://111.224.94.34:1024/rtp/239.254.201.118:6257
张北电视,http://111.224.94.34:1024/rtp/239.254.201.130:5271
邱县电视,http://111.224.94.34:1024/rtp/239.254.201.129:6209
赤城电视,http://111.224.94.34:1024/rtp/239.254.201.131:5269
康保电视,http://111.224.94.34:1024/rtp/239.254.201.135:5270
遵化电视,http://111.224.94.34:1024/rtp/239.254.201.146:5202
昌黎电视,http://111.224.94.34:1024/rtp/239.254.201.61:5230
抚宁电视,http://111.224.94.34:1024/rtp/239.254.201.213:5232
卢龙电视,http://111.224.94.34:1024/rtp/239.254.201.216:5233
丰南电视,http://111.224.94.34:1024/rtp/239.254.200.218:5186
迁西电视,http://111.224.94.34:1024/rtp/239.254.201.26:5188
滦南电视,http://111.224.94.34:1024/rtp/239.254.201.22:5191
玉田电视,http://111.224.94.34:1024/rtp/239.254.201.28:5194
滦州电视,http://111.224.94.34:1024/rtp/239.254.201.30:5196
香河电视,http://111.224.94.34:1024/rtp/239.254.201.32:5306
大城电视,http://111.224.94.34:1024/rtp/239.254.201.34:5308
大厂电视,http://111.224.94.34:1024/rtp/239.254.201.71:5310
固安电视,http://111.224.94.34:1024/rtp/239.254.201.101:5312
文安电视,http://111.224.94.34:1024/rtp/239.254.201.103:5314
三河电视,http://111.224.94.34:1024/rtp/239.254.201.113:5315
永清电视,http://111.224.94.34:1024/rtp/239.254.201.141:5316
成安电视,http://111.224.94.34:1024/rtp/239.254.201.143:6210
魏县电视,http://111.224.94.34:1024/rtp/239.254.201.148:6211
霸州电视,http://111.224.94.34:1024/rtp/239.254.200.4:5313
渤海电视,http://111.224.94.34:1024/rtp/239.254.201.35:5327
黄骅电视,http://111.224.94.34:1024/rtp/239.254.201.36:5325
孟村电视,http://111.224.94.34:1024/rtp/239.254.201.38:5329
东光电视,http://111.224.94.34:1024/rtp/239.254.201.76:5331
青县电视,http://111.224.94.34:1024/rtp/239.254.201.112:5333
盐山电视,http://111.224.94.34:1024/rtp/239.254.201.114:5334
南皮电视,http://111.224.94.34:1024/rtp/239.254.201.119:5335
肃宁电视,http://111.224.94.34:1024/rtp/239.254.201.122:5336
吴桥电视,http://111.224.94.34:1024/rtp/239.254.201.138:5337
丰宁电视,http://111.224.94.34:1024/rtp/239.254.200.5:5290
定兴电视,http://111.224.94.34:1024/rtp/239.254.200.172:5246
阜平电视,http://111.224.94.34:1024/rtp/239.254.201.40:5248
涞水电视,http://111.224.94.34:1024/rtp/239.254.201.10:5250
满城电视,http://111.224.94.34:1024/rtp/239.254.200.222:5252
涞源电视,http://111.224.94.34:1024/rtp/239.254.200.213:5260
高碑店电视,http://111.224.94.34:1024/rtp/239.254.200.210:5254
涿州电视,http://111.224.94.34:1024/rtp/239.254.201.17:5261
唐县电视,http://111.224.94.34:1024/rtp/239.254.201.41:5264
曲阳电视,http://111.224.94.34:1024/rtp/239.254.200.242:5265
望都电视,http://111.224.94.34:1024/rtp/239.254.201.56:6246
定州电视,http://111.224.94.34:1024/rtp/239.254.201.74:6251
雄县电视,http://111.224.94.34:1024/rtp/239.254.201.94:6254
高阳电视,http://111.224.94.34:1024/rtp/239.254.201.96:6253
安新电视,http://111.224.94.34:1024/rtp/239.254.201.99:6255
容城电视,http://111.224.94.34:1024/rtp/239.254.201.102:6256
柏乡电视,http://111.224.94.34:1024/rtp/239.254.201.140:5383
涿鹿电视,http://111.224.94.34:1024/rtp/239.254.201.145:5272
徐水电视,http://111.224.94.34:1024/rtp/239.254.201.147:6260
大名电视,http://111.224.94.34:1024/rtp/239.254.201.149:6212
冀州电视,http://111.224.94.34:1024/rtp/239.254.200.179:5346
安平电视,http://111.224.94.34:1024/rtp/239.254.201.42:5348
景县电视,http://111.224.94.34:1024/rtp/239.254.200.240:5350
饶阳电视,http://111.224.94.34:1024/rtp/239.254.201.44:5353
深州电视,http://111.224.94.34:1024/rtp/239.254.201.46:5357
武邑电视,http://111.224.94.34:1024/rtp/239.254.201.8:5355
阜城电视,http://111.224.94.34:1024/rtp/239.254.201.98:5361
故城电视,http://111.224.94.34:1024/rtp/239.254.201.126:5362
枣强电视,http://111.224.94.34:1024/rtp/239.254.201.136:5363
清河电视,http://111.224.94.34:1024/rtp/239.254.200.170:5366
广宗电视,http://111.224.94.34:1024/rtp/239.254.201.50:5373
武安电视,http://111.224.94.34:1024/rtp/239.254.201.6:5216
宁晋电视,http://111.224.94.34:1024/rtp/239.254.201.51:5375
平乡电视,http://111.224.94.34:1024/rtp/239.254.201.53:5378
鸡泽电视,http://111.224.94.34:1024/rtp/239.254.201.60:5218
隆尧电视,http://111.224.94.34:1024/rtp/239.254.201.69:5379
广平电视,http://111.224.94.34:1024/rtp/239.254.201.70:5220
南和电视,http://111.224.94.34:1024/rtp/239.254.201.72:6000
临漳电视,http://111.224.94.34:1024/rtp/239.254.201.73:5221
内丘电视,http://111.224.94.34:1024/rtp/239.254.201.77:5380
涉县电视,http://111.224.94.34:1024/rtp/239.254.201.97:5222
迁安电视,http://111.224.94.34:1024/rtp/239.254.201.109:5199
肥乡电视,http://111.224.94.34:1024/rtp/239.254.201.105:5223
馆陶电视,http://111.224.94.34:1024/rtp/239.254.201.106:5224
乐亭电视,http://111.224.94.34:1024/rtp/239.254.201.107:5200
沙河电视,http://111.224.94.34:1024/rtp/239.254.200.181:5369
曲周电视,http://111.224.94.34:1024/rtp/239.254.200.236:5210
南宫电视,http://111.224.94.34:1024/rtp/239.254.201.48:5371
丰润电视,http://111.224.94.34:1024/rtp/239.254.201.58:5197

中部地方台,#genre#
#河南 安徽 湖北 
河南新闻,http://123.160.233.118:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南戏曲,http://123.160.233.118:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://123.160.233.118:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://123.52.43.144:8888/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://123.160.233.118:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://123.52.43.144:8888/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://123.160.233.118:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://123.52.43.144:8888/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
河南法治,http://123.160.233.118:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://58.53.154.26:9901/tsfile/live/faacts/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://58.53.154.26:9901/tsfile/live/faacts/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://58.53.154.26:9901/tsfile/live/faacts/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://175.0.50.196:8899/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://175.0.50.196:8899/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://113.218.218.97:8001/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
江西公共,http://111.74.155.231:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
江西少儿,http://111.74.155.231:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
江西教育,http://113.195.13.183:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=0&authid=0
江西教育,http://111.74.155.231:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
江西新闻,http://111.74.155.231:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
江西经济生活,http://111.74.155.231:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
十堰新闻,http://58.53.154.26:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
十堰经济旅游,http://58.53.154.26:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活,http://61.190.129.195:8686/rtp/238.1.79.44:4464
安徽影视频道,http://61.190.129.195:8686/rtp/238.1.79.42:4448
安徽公共频道,http://61.190.129.195:8686/rtp/238.1.79.43:4456
安徽综艺体育,http://61.190.129.195:8686/rtp/238.1.79.41:4440
安徽农业科教,http://61.190.129.195:8686/rtp/238.1.79.40:4432
屯溪,http://61.190.129.195:8686/rtp/238.1.79.45:4472
安徽国际频道,http://61.190.129.195:8686/rtp/238.1.78.61:6360
滁州新闻综合,http://61.190.129.195:8686/rtp/238.1.78.132:6928
滁州公共频道,http://61.190.129.195:8686/rtp/238.1.78.133:6936
滁州科教频道,http://61.190.129.195:8686/rtp/238.1.78.134:6944
芜湖新闻综合,http://61.190.129.195:8686/rtp/238.1.78.112:6768
芜湖公共频道,http://61.190.129.195:8686/rtp/238.1.78.80:6512
芜湖生活频道,http://61.190.129.195:8686/rtp/238.1.78.152:7088
湾沚新闻综合,http://61.190.129.195:8686/rtp/238.1.78.187:7368
繁昌新闻综合,http://61.190.129.195:8686/rtp/238.1.78.190:7392
无为新闻频道,http://61.190.129.195:8686/rtp/238.1.78.188:7376
南陵新闻综合,http://61.190.129.195:8686/rtp/238.1.78.189:7384
马鞍山新闻综合,http://61.190.129.195:8686/rtp/238.1.79.15:4232
马鞍山公共频道,http://61.190.129.195:8686/rtp/238.1.78.77:6488
安庆新闻综合,http://61.190.129.195:8686/rtp/238.1.78.117:6808
安庆公共频道,http://61.190.129.195:8686/rtp/238.1.78.118:6816
潜山综合频道,http://61.190.129.195:8686/rtp/238.1.78.192:7408
桐城综合频道,http://61.190.129.195:8686/rtp/238.1.78.28:6152
太湖新闻综合,http://61.190.129.195:8686/rtp/238.1.79.12:4208
黄山新闻综合,http://61.190.129.195:8686/rtp/238.1.78.130:6912
黄山公共频道,http://61.190.129.195:8686/rtp/238.1.78.131:6920
徽州新闻频道,http://61.190.129.195:8686/rtp/238.1.78.138:6976
太平电视台,http://61.190.129.195:8686/rtp/238.1.78.199:7464
歙县综合频道,http://61.190.129.195:8686/rtp/238.1.78.200:7472
休宁新闻综合,http://61.190.129.195:8686/rtp/238.1.79.20:4272
祁门综合频道,http://61.190.129.195:8686/rtp/238.1.79.14:4224
黟县新闻综合,http://61.190.129.195:8686/rtp/238.1.78.149:7064
宣城综合频道,http://61.190.129.195:8686/rtp/238.1.78.142:7008
宣城公共频道,http://61.190.129.195:8686/rtp/238.1.78.143:7016
广德新闻综合,http://61.190.129.195:8686/rtp/238.1.78.212:7568
广德生活频道,http://61.190.129.195:8686/rtp/238.1.78.213:7576
郎溪新闻频道,http://61.190.129.195:8686/rtp/238.1.78.214:7584
旌德新闻综合,http://61.190.129.195:8686/rtp/238.1.78.215:7592
宁国新闻综合,http://61.190.129.195:8686/rtp/238.1.78.216:7600
绩溪新闻频道,http://61.190.129.195:8686/rtp/238.1.78.218:7616
池州新闻综合,http://61.190.129.195:8686/rtp/238.1.78.147:7048
池州公共频道,http://61.190.129.195:8686/rtp/238.1.78.148:7056
石台综合频道,http://61.190.129.195:8686/rtp/238.1.78.221:7640
东至综合频道,http://61.190.129.195:8686/rtp/238.1.79.13:4216
铜陵新闻综合,http://61.190.129.195:8686/rtp/238.1.78.139:6984
铜陵公共频道,http://61.190.129.195:8686/rtp/238.1.78.140:6992
铜陵科教频道,http://61.190.129.195:8686/rtp/238.1.78.141:7000
义安新闻综合,http://61.190.129.195:8686/rtp/238.1.78.211:7560
枞阳电视台,http://61.190.129.195:8686/rtp/238.1.78.210:7552
六安综合频道,http://61.190.129.195:8686/rtp/238.1.78.144:7024
六安公共频道,http://61.190.129.195:8686/rtp/238.1.78.145:7032
霍山综合频道,http://61.190.129.195:8686/rtp/238.1.78.220:7632
霍邱新闻综合,http://61.190.129.195:8686/rtp/238.1.78.119:6824
金寨综合频道,http://61.190.129.195:8686/rtp/238.1.79.21:4280
淮南新闻综合,http://61.190.129.195:8686/rtp/238.1.78.113:6776
淮南公共频道,http://61.190.129.195:8686/rtp/238.1.78.114:6784
寿县新闻综合,http://61.190.129.195:8686/rtp/238.1.78.146:7040
淮北新闻综合,http://61.190.129.195:8686/rtp/238.1.78.135:6952
淮北公共频道,http://61.190.129.195:8686/rtp/238.1.78.136:6960
淮北教育频道,http://61.190.129.195:8686/rtp/238.1.78.137:6968
濉溪新闻频道,http://61.190.129.195:8686/rtp/238.1.78.209:7544
宿州新闻综合,http://61.190.129.195:8686/rtp/238.1.78.121:6840
宿州公共频道,http://61.190.129.195:8686/rtp/238.1.78.122:6848
宿州科教频道,http://61.190.129.195:8686/rtp/238.1.78.123:6856
萧县新闻综合,http://61.190.129.195:8686/rtp/238.1.79.46:4480
泗县新闻频道,http://61.190.129.195:8686/rtp/238.1.78.193:7416
蚌埠新闻综合,http://61.190.129.195:8686/rtp/238.1.78.180:7312
蚌埠公共频道,http://61.190.129.195:8686/rtp/238.1.78.181:7320
五河新闻综合,http://61.190.129.195:8686/rtp/238.1.79.52:4528
固镇新闻综合,http://61.190.129.195:8686/rtp/238.1.79.47:4488
 阜阳新闻综合,http://61.190.129.195:8686/rtp/238.1.78.124:6864
阜阳生活频道,http://61.190.129.195:8686/rtp/238.1.78.125:6872
阜阳教育频道,http://61.190.129.195:8686/rtp/238.1.78.126:6880
阜阳都市频道,http://61.190.129.195:8686/rtp/238.1.78.127:6888
界首综合频道,http://61.190.129.195:8686/rtp/238.1.78.195:7432
临泉新闻频道,http://61.190.129.195:8686/rtp/238.1.78.29:6160
阜南新闻综合,http://61.190.129.195:8686/rtp/238.1.79.11:4200
亳州综合频道,http://61.190.129.195:8686/rtp/238.1.78.128:6896
亳州农村频道,http://61.190.129.195:8686/rtp/238.1.78.129:6904
利辛新闻综合,http://61.190.129.195:8686/rtp/238.1.78.196:7440
涡阳新闻综合,http://61.190.129.195:8686/rtp/238.1.78.197:7448
蒙城新闻频道,http://61.190.129.195:8686/rtp/238.1.79.19:4264

IPTV专业,#genre#
1905回忆影院,http://demo.dobe.top/1905/?id=1905_2
1905环球经典,http://demo.dobe.top/1905/?id=1905_3东方影视,http://61.173.95.145:4022/udp/239.45.3.237:5140
西部电影,http://124.115.207.92:8081/rtp/239.111.205.41:5140
广东影视,http://113.65.7.195:8888/udp/239.77.0.217:5146
长影频道,http://119.54.15.185:9999/hls/28/index.m3u8
湖南电影,http://61.240.228.5:8889/udp/228.1.1.19:6019
长沙影视,http://175.4.83.122:8888/udp/239.76.252.204:9000
峨眉电影,http://117.174.81.63:50080/newlive/live/hls/46/live.m3u8
广州影视,http://113.65.7.195:8888/udp/239.253.43.73:5146
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
广东珠江,http://113.65.7.195:8888/udp/239.77.0.114:5146
齐鲁频道,http://123.235.8.37:9901/tsfile/live/1001_1.m3u8
湖北垄上,http://221.232.105.110:8880/rtp/239.69.1.43:9898
辽宁北方,http://123.187.46.90:65000/hls/23/index.m3u8
北京纪实,http://61.173.95.145:4022/udp/239.45.1.14:5140
上海纪实,http://61.173.95.145:4022/udp/239.45.3.212:5140
金鹰纪实,http://58.209.253.230:8888/rtp/239.49.8.203:6000
乐游,http://58.209.253.230:8888/rtp/239.49.8.179:6000
求索频道,http://171.223.215.229:4000/udp/239.93.42.24:5140
求索生活,http://61.240.228.5:8889/udp/228.1.1.102:6102
求索science,http://61.240.228.5:8889/udp/228.1.1.104:6104
法治天地,http://58.209.253.230:8888/rtp/239.49.1.174:6000
金鹰卡通,http://175.4.83.122:8888/udp/239.76.245.120:1234
卡酷少儿,http://110.179.81.164:8082/udp/239.1.1.62:8062
哈哈炫动,http://61.173.95.145:4022/udp/239.45.1.55:5140
哈哈炫动,http://110.179.81.164:8082/udp/239.1.1.64:8064
嘉佳卡通,http://113.65.7.195:8888/udp/239.77.0.179:5146
优漫卡通,http://110.179.81.164:8082/udp/239.1.1.72:8072
新动漫,http://180.141.50.122:4022/udp/239.81.0.235:4056
少儿动画,http://124.65.3.44:20000/rtp/239.3.1.199:9000
宝宝动画,http://171.223.215.229:4000/udp/239.93.0.147:5140
青春动漫,http://171.223.215.229:4000/udp/239.93.0.146:5140
动漫秀场,http://58.209.253.230:8888/rtp/239.49.1.171:6000
生活时尚,http://58.209.253.230:8888/rtp/239.49.8.175:6000
都市剧场,http://58.209.253.230:8888/rtp/239.49.8.180:6000
欢笑剧场,http://58.209.253.230:8888/rtp/239.49.8.182:6000
游戏风云,http://58.209.253.230:8888/rtp/239.49.8.176:6000
金色频道,http://58.209.253.230:8888/rtp/239.49.1.169:6000
都市剧场,http://58.209.253.230:8888/rtp/239.49.1.170:6000
汽摩,http://110.179.81.164:8082/udp/239.1.1.92:8092
河南梨园,http://171.116.15.2:8085/rtp/226.0.2.115:8832
武术世界,http://111.175.30.195:8888/rtp/239.69.1.47:9922
文物宝库,http://171.116.15.2:8085/rtp/226.0.2.110:8792
茶频道,http://171.116.15.2:8085/rtp/226.0.2.213:9616
快乐垂钓,http://110.179.81.164:8082/udp/239.1.1.86:8086
先锋乒羽,http://58.209.253.230:8888/rtp/239.49.1.233:6000
五星体育,http://61.173.95.145:4022/udp/239.45.3.210:5140
麻辣体育,http://171.223.215.229:4000/udp/239.93.42.2:5140
劲爆体育,http://61.240.228.5:8889/udp/228.1.1.79:6079
第一财经,http://58.209.253.230:8888/rtp/239.49.1.199:6000
东方财经,http://120.41.125.130:8888/rtp/239.61.2.76:8450
财富天下,http://58.209.253.230:8888/rtp/239.49.1.29:6000
证券服务,http://120.41.125.130:8888/rtp/239.61.3.71:9944
百姓健康,http://120.41.125.130:8888/rtp/239.61.3.62:9890

#备用
峨眉电影,http://182.150.48.83:8888/newlive/live/hls/54/live.m3u8
优漫卡通,http://58.209.253.230:8888/rtp/239.49.9.39:6000
广东影视,http://113.65.7.195:8888/udp/239.77.0.11:5146
上海纪实,http://120.41.125.130:8888/rtp/239.61.2.165:8978
金鹰卡通,http://120.41.125.130:8888/rtp/239.61.2.221:9314
卡酷少儿,http://120.41.125.130:8888/rtp/239.61.2.222:9320
金鹰纪实,http://120.41.125.130:8888/rtp/239.61.3.7:9560
欢笑剧场,http://120.41.125.130:8888/rtp/239.61.2.146:8864
峨眉电影,http://171.213.36.107:8888/udp/239.93.0.252:5140
峨眉电影,http://112.45.97.0:12229/udp/239.11.0.11:5140
峨眉电影,http://110.188.35.17:9999/udp/239.93.1.54:5140
峨眉电影,http://110.188.35.17:9999/udp/239.93.1.18:5140
都市剧场,http://120.41.125.130:8888/rtp/239.61.2.149:8882
哈哈炫动,http://120.41.125.130:8888/rtp/239.61.2.70:8414
动漫秀场,http://120.41.125.130:8888/rtp/239.61.2.148:8876
嘉佳卡通,http://120.41.125.130:8888/rtp/239.61.2.72:8426
游戏风云,http://120.41.125.130:8888/rtp/239.61.2.145:8858
乐游,http://120.41.125.130:8888/rtp/239.61.2.147:8870
法治天地,http://120.41.125.130:8888/rtp/239.61.2.75:8444
金色频道,http://120.41.125.130:8888/rtp/239.61.2.78:8462
快乐垂钓,http://120.41.125.130:8888/rtp/239.61.3.8:9566
财富天下,http://120.41.125.130:8888/rtp/239.61.3.63:9896
先锋乒羽,http://120.41.125.130:8888/rtp/239.61.3.17:9622
茶频道,http://120.41.125.130:8888/rtp/239.61.3.59:9872
河南梨园,http://120.41.125.130:8888/rtp/239.61.3.19:9634
文物宝库,http://120.41.125.130:8888/rtp/239.61.3.21:9646
武术世界,http://120.41.125.130:8888/rtp/239.61.3.22:9652
新动漫,http://120.41.125.130:8888/rtp/239.61.3.18:9628
生活时尚,http://120.41.125.130:8888/rtp/239.61.2.141:8834
卡酷少儿,http://171.116.15.2:8085/rtp/226.0.2.57:8368
金鹰卡通,http://171.116.15.2:8085/rtp/226.0.2.172:9288
金鹰卡通,http://171.116.15.2:8085/rtp/226.0.2.41:8240
哈哈炫动,http://171.116.15.2:8085/rtp/226.0.2.44:8264
证券服务,http://171.116.15.2:8085/rtp/226.0.2.71:8480
新动漫,http://171.116.15.2:8085/rtp/226.0.2.73:8496
东方财经,http://171.116.15.2:8085/rtp/226.0.2.76:8520
乐游,http://171.116.15.2:8085/rtp/226.0.2.77:8528
游戏风云,http://171.116.15.2:8085/rtp/226.0.2.78:8536
都市剧场,http://171.116.15.2:8085/rtp/226.0.2.81:8560
法治天地,http://171.116.15.2:8085/rtp/226.0.2.83:8576
生活时尚,http://171.116.15.2:8085/rtp/226.0.2.84:8584
汽摩,http://171.116.15.2:8085/rtp/226.0.2.95:8672
武术世界,http://171.116.15.2:8085/rtp/226.0.2.97:8688
书画频道,http://171.116.15.2:8085/rtp/226.0.2.102:8728
文物宝库,http://171.116.15.2:8085/rtp/226.0.2.110:8792
河南梨园,http://171.116.15.2:8085/rtp/226.0.2.115:8832
先锋乒羽,http://171.116.15.2:8085/rtp/226.0.2.121:8880
书画频道,http://110.179.81.164:8082/udp/239.1.1.88:8088
书画频道,http://61.240.228.5:8889/udp/228.1.1.76:6076
书画频道,http://58.209.253.230:8888/rtp/239.49.1.227:6000
四海钓鱼,http://171.116.15.2:8085/rtp/226.0.2.123:8896
车迷频道,http://171.116.15.2:8085/rtp/226.0.2.138:9016
财富天下,http://171.116.15.2:8085/rtp/226.0.2.139:9024
金色频道,http://171.116.15.2:8085/rtp/226.0.2.182:9368
动漫秀场,http://171.116.15.2:8085/rtp/226.0.2.183:9376
上海纪实,http://171.116.15.2:8085/rtp/226.0.2.193:9456
金鹰纪实,http://171.116.15.2:8085/rtp/226.0.2.194:9464
茶频道,http://171.116.15.2:8085/rtp/226.0.2.213:9616
快乐垂钓,http://171.116.15.2:8085/rtp/226.0.2.214:9624
卡酷少儿,http://61.240.228.5:8889/udp/228.1.1.63:6063
快乐垂钓,http://61.240.228.5:8889/udp/228.1.1.98:6098
四海钓鱼,http://61.240.228.5:8889/udp/228.1.1.69:6069
茶频道,http://61.240.228.5:8889/udp/228.1.1.120:6120
先锋乒羽,http://61.240.228.5:8889/udp/228.1.1.75:6075
东方财经,http://61.240.228.5:8889/udp/228.1.1.116:6116
生活时尚,http://61.240.228.5:8889/udp/228.1.1.115:6115
欢笑剧场,http://61.240.228.5:8889/udp/228.1.1.96:6096
游戏风云,http://61.240.228.5:8889/udp/228.1.1.81:6081
动漫秀场,http://61.240.228.5:8889/udp/228.1.1.82:6082
乐游,http://61.240.228.5:8889/udp/228.1.1.99:6099
法治天地,http://61.240.228.5:8889/udp/228.1.1.124:6124
财富天下,http://61.240.228.5:8889/udp/228.1.1.93:6093
求索频道,http://61.240.228.5:8889/udp/228.1.1.107:6107
卡酷少儿,http://219.151.249.199:8888/rtp/235.254.198.49:1472
金鹰卡通,http://219.151.249.199:8888/rtp/235.254.198.50:1476
嘉佳卡通,http://219.151.249.199:8888/rtp/235.254.198.110:1716
汽摩,http://219.151.249.199:8888/rtp/235.254.196.221:1156
上海纪实,http://219.151.249.199:8888/rtp/235.254.198.121:1760
财富天下,http://219.151.249.199:8888/rtp/235.254.198.108:1708
车迷频道,http://124.115.207.92:8081/rtp/239.111.205.63:5140
乐游,http://124.115.207.92:8081/rtp/239.111.205.3:5140
上海纪实,http://124.115.207.92:8081/rtp/239.112.205.204:5140
都市剧场,http://124.115.207.92:8081/rtp/239.111.205.2:5140
欢笑剧场,http://124.115.207.92:8081/rtp/239.112.205.236:5140
游戏风云,http://124.115.207.92:8081/rtp/239.111.205.4:5140
金鹰纪实,http://124.115.207.92:8081/rtp/239.112.205.203:5140
金鹰卡通,http://124.115.207.92:8081/rtp/239.112.205.136:5140
优漫卡通,http://124.115.207.92:8081/rtp/239.112.205.185:5140
卡酷少儿,http://124.115.207.92:8081/rtp/239.112.205.138:5140
嘉佳卡通,http://124.115.207.92:8081/rtp/239.112.205.135:5140
东方财经,http://222.217.124.147:8088/udp/239.81.0.76:4056
七彩戏剧,http://222.217.124.147:8088/udp/239.81.0.70:4056
法治天地,http://222.217.124.147:8088/udp/239.81.0.79:4056
金色频道,http://222.217.124.147:8088/udp/239.81.0.80:4056
嘉佳卡通,http://222.217.124.147:8088/udp/239.81.0.64:4056
卡酷少儿,http://222.217.124.147:8088/udp/239.81.0.62:4056
金鹰卡通,http://222.217.124.147:8088/udp/239.81.0.61:4056
新动漫,http://222.217.124.147:8088/udp/239.81.0.235:4056
少儿动画,http://222.217.124.147:8088/udp/239.81.0.82:4056
动漫秀场,http://222.217.124.147:8088/udp/239.81.0.68:4056
乐游,http://222.217.124.147:8088/udp/239.81.0.78:4056
求索频道,http://222.217.124.147:8088/udp/239.81.0.202:4056
先锋乒羽,http://222.217.124.147:8088/udp/239.81.0.236:4056
广东珠江,http://113.65.7.195:8888/udp/239.77.0.1:5146
广东珠江,http://113.65.7.195:8888/udp/239.77.0.114:5146
广东珠江,http://113.65.7.195:8888/udp/239.77.0.3:5146
广东珠江,http://113.65.7.195:8888/udp/239.77.1.94:5146
嘉佳卡通,http://113.65.7.195:8888/udp/239.77.0.13:5146
嘉佳卡通,http://113.65.7.195:8888/udp/239.77.1.15:5146
嘉佳卡通,http://113.65.7.195:8888/udp/239.77.0.179:5146
广东影视,http://113.65.7.195:8888/udp/239.77.0.217:5146
乐游,http://61.190.129.195:8686/rtp/238.1.78.151:7080
上海纪实,http://61.190.129.195:8686/rtp/238.1.78.153:7096
动漫秀场,http://61.190.129.195:8686/rtp/238.1.78.154:7104
金鹰纪实,http://61.190.129.195:8686/rtp/238.1.79.9:4184
茶频道,http://61.190.129.195:8686/rtp/238.1.79.30:4352
快乐垂钓,http://61.190.129.195:8686/rtp/238.1.79.31:4360
生活时尚,http://61.190.129.195:8686/rtp/238.1.78.155:7112
卡酷少儿,http://61.190.129.195:8686/rtp/238.1.78.97:6648
哈哈炫动,http://61.190.129.195:8686/rtp/238.1.78.82:6528
金鹰卡通,http://61.190.129.195:8686/rtp/238.1.78.100:6672
财富天下,http://61.190.129.195:8686/rtp/238.1.78.25:6128
东方财经,http://61.190.129.195:8686/rtp/238.1.78.73:6456
都市剧场,http://61.190.129.195:8686/rtp/238.1.78.74:6464
金色频道,http://61.190.129.195:8686/rtp/238.1.78.76:6480
游戏风云,http://61.190.129.195:8686/rtp/238.1.78.81:6520
法治天地,http://61.190.129.195:8686/rtp/238.1.78.84:6544
七彩戏剧,http://61.190.129.195:8686/rtp/238.1.78.85:6552
第一财经,http://58.209.253.230:8888/rtp/239.49.1.168:6000
金色频道,http://58.209.253.230:8888/rtp/239.49.1.169:6000
都市剧场,http://58.209.253.230:8888/rtp/239.49.1.170:6000
动漫秀场,http://58.209.253.230:8888/rtp/239.49.1.171:6000
乐游,http://58.209.253.230:8888/rtp/239.49.1.173:6000
法治天地,http://58.209.253.230:8888/rtp/239.49.1.174:6000
七彩戏剧,http://58.209.253.230:8888/rtp/239.49.1.175:6000
游戏风云,http://58.209.253.230:8888/rtp/239.49.1.177:6000
劲爆体育,http://58.209.253.230:8888/rtp/239.49.1.180:6000
生活时尚,http://58.209.253.230:8888/rtp/239.49.1.181:6000
东方财经,http://58.209.253.230:8888/rtp/239.49.1.182:6000
第一财经,http://58.209.253.230:8888/rtp/239.49.1.199:6000
快乐垂钓,http://58.209.253.230:8888/rtp/239.49.1.225:6000
优漫卡通,http://58.209.253.230:8888/rtp/239.49.1.21:6000
财富天下,http://58.209.253.230:8888/rtp/239.49.1.29:6000
河南梨园,http://58.209.253.230:8888/rtp/239.49.9.21:6000
金鹰卡通,http://58.209.253.230:8888/rtp/239.49.9.23:6000
先锋乒羽,http://58.209.253.230:8888/rtp/239.49.1.233:6000
茶频道,http://58.209.253.230:8888/rtp/239.49.1.234:6000
优漫卡通,http://58.209.253.230:8888/rtp/239.49.9.39:6000
